"","anno","cluster","x_centroid","y_centroid","cells","rep"
"21979","DCIS","c2",497.316094970703,896.906262207031,"21979","rep1"
"21981","Stromal","c3",462.832055664062,893.400219726562,"21981","rep1"
"21983","Stromal","c3",454.510729980469,902.101409912109,"21983","rep1"
"21985","Stromal","c3",470.417880249023,900.438348388672,"21985","rep1"
"21988","Stromal","c3",471.613555908203,908.042694091797,"21988","rep1"
"21989","Myoepithelial","c5",477.116195678711,918.228686523437,"21989","rep1"
"21990","Stromal","c3",439.969473266602,922.586804199219,"21990","rep1"
"21991","Stromal","c3",461.172521972656,926.342388916016,"21991","rep1"
"21993","Myoepithelial","c5",486.905462646484,944.462268066406,"21993","rep1"
"21995","Macrophages","c4",439.606314086914,943.934338378906,"21995","rep1"
"22611","Stromal","c3",227.279463195801,946.467218017578,"22611","rep1"
"22617","Tumor","c1",205.732269287109,950.466326904297,"22617","rep1"
"22618","Tumor","c1",219.994879150391,956.819744873047,"22618","rep1"
"22624","Tumor","c1",225.704078674316,962.984735107422,"22624","rep1"
"22626","Tumor","c1",207.375668334961,965.657586669922,"22626","rep1"
"22630","Tumor","c1",212.247747039795,972.094116210938,"22630","rep1"
"22632","Tumor","c1",227.596553039551,972.149938964844,"22632","rep1"
"22634","Tumor","c1",215.704296112061,983.902185058594,"22634","rep1"
"22636","Tumor","c1",230.895516967773,984.940405273437,"22636","rep1"
"22642","Stromal","c3",230.639126586914,999.259460449219,"22642","rep1"
"22644","Macrophages","c4",205.003603363037,999.129968261719,"22644","rep1"
"22659","Stromal","c3",354.150575256348,953.166052246094,"22659","rep1"
"22660","T_Cells","c6",331.223635864258,954.141912841797,"22660","rep1"
"22661","Stromal","c3",411.554057312012,953.714318847656,"22661","rep1"
"22663","T_Cells","c6",390.419956970215,955.797296142578,"22663","rep1"
"22666","Stromal","c3",418.950546264648,951.250128173828,"22666","rep1"
"22668","T_Cells","c6",399.126802062988,955.489025878906,"22668","rep1"
"22669","B_Cells","c7",366.457028198242,959.258410644531,"22669","rep1"
"22670","Stromal","c3",380.349423217773,957.211749267578,"22670","rep1"
"22671","Stromal","c3",422.873754882812,962.726788330078,"22671","rep1"
"22672","Myoepithelial","c5",496.382827758789,955.435278320312,"22672","rep1"
"22673","Macrophages","c4",461.854949951172,955.874389648438,"22673","rep1"
"22677","Macrophages","c4",371.589894104004,970.786846923828,"22677","rep1"
"22678","T_Cells","c6",409.106182861328,972.767932128906,"22678","rep1"
"22679","T_Cells","c6",334.388179016113,972.065789794922,"22679","rep1"
"22680","Stromal","c3",379.640458679199,978.278717041016,"22680","rep1"
"22681","Stromal","c3",397.847885131836,970.242315673828,"22681","rep1"
"22682","Stromal","c3",428.33489074707,970.553698730469,"22682","rep1"
"22683","T_Cells","c6",461.124688720703,971.737701416016,"22683","rep1"
"22684","DCIS","c2",497.792404174805,973.626751708984,"22684","rep1"
"22686","Stromal","c3",388.532099914551,979.219921875,"22686","rep1"
"22687","T_Cells","c6",352.611506652832,972.864636230469,"22687","rep1"
"22688","T_Cells","c6",413.725411987305,981.193536376953,"22688","rep1"
"22689","B_Cells","c7",344.235992431641,981.35986328125,"22689","rep1"
"22690","T_Cells","c6",429.851599121094,986.318231201172,"22690","rep1"
"22691","Macrophages","c4",336.159176635742,986.001348876953,"22691","rep1"
"22692","Stromal","c3",366.592642211914,985.752117919922,"22692","rep1"
"22693","Stromal","c3",394.248588562012,989.656079101562,"22693","rep1"
"22694","T_Cells","c6",348.88072052002,988.622216796875,"22694","rep1"
"22695","Endothelial","c8",404.798077392578,993.313818359375,"22695","rep1"
"22696","T_Cells","c6",340.47202911377,991.605413818359,"22696","rep1"
"22697","T_Cells","c6",355.675688171387,991.572314453125,"22697","rep1"
"22699","Endothelial","c8",447.872854614258,971.389587402344,"22699","rep1"
"22700","T_Cells","c6",464.017095947266,981.028247070312,"22700","rep1"
"22703","Myoepithelial","c5",494.36335144043,987.611492919922,"22703","rep1"
"22704","Endothelial","c8",454.694229125977,989.636157226562,"22704","rep1"
"22706","Endothelial","c8",464.267572021484,993.073614501953,"22706","rep1"
"22708","Myoepithelial","c5",496.592163085938,999.896337890625,"22708","rep1"
"22709","Endothelial","c8",445.993817138672,954.669012451172,"22709","rep1"
"22710","Endothelial","c8",439.180172729492,962.658618164062,"22710","rep1"
"22711","Myoepithelial","c5",488.193536376953,971.301391601562,"22711","rep1"
"22712","Stromal","c3",477.143795776367,973.380529785156,"22712","rep1"
"22713","Endothelial","c8",437.253198242187,974.182177734375,"22713","rep1"
"22714","Endothelial","c8",443.707522583008,988.97998046875,"22714","rep1"
"22715","Macrophages","c4",327.439543151855,965.267242431641,"22715","rep1"
"22716","T_Cells","c6",323.669924926758,955.49794921875,"22716","rep1"
"22717","T_Cells","c6",472.143353271484,997.249114990234,"22717","rep1"
"22718","T_Cells","c6",348.332090759277,996.660693359375,"22718","rep1"
"22719","T_Cells","c6",336.700750732422,997.493988037109,"22719","rep1"
"23403","Tumor","c1",240.060954284668,971.507769775391,"23403","rep1"
"23406","Tumor","c1",248.094787597656,986.227545166016,"23406","rep1"
"23407","Tumor","c1",254.235005187988,965.242962646484,"23407","rep1"
"23411","Tumor","c1",261.196092224121,978.222271728516,"23411","rep1"
"23414","Tumor","c1",268.279356384277,983.51640625,"23414","rep1"
"23418","Tumor","c1",275.196578979492,970.060528564453,"23418","rep1"
"23421","Tumor","c1",278.315078735352,986.702142333984,"23421","rep1"
"23422","Tumor","c1",278.026159667969,978.922027587891,"23422","rep1"
"23425","Tumor","c1",284.588809204102,976.681646728516,"23425","rep1"
"23426","Tumor","c1",283.950090026855,988.3873046875,"23426","rep1"
"23427","Stromal","c3",288.197314453125,995.019732666016,"23427","rep1"
"23428","Stromal","c3",289.81033782959,968.576348876953,"23428","rep1"
"23430","Stromal","c3",297.812913513184,983.471789550781,"23430","rep1"
"23432","Stromal","c3",303.518144226074,970.3845703125,"23432","rep1"
"23436","B_Cells","c7",305.266418457031,989.070458984375,"23436","rep1"
"23438","Macrophages","c4",307.874057006836,998.159814453125,"23438","rep1"
"23441","T_Cells","c6",313.62232208252,992.715435791016,"23441","rep1"
"23444","Macrophages","c4",318.097143554687,997.797381591797,"23444","rep1"
"23445","Stromal","c3",313.782838439941,962.794647216797,"23445","rep1"
"23450","Stromal","c3",323.629951477051,985.354925537109,"23450","rep1"
"23621","Tumor","c1",236.413980102539,876.455834960938,"23621","rep1"
"23622","Tumor","c1",235.791265869141,883.576037597656,"23622","rep1"
"23623","Tumor","c1",236.617297363281,892.516394042969,"23623","rep1"
"23624","Tumor","c1",246.214920043945,885.715252685547,"23624","rep1"
"23625","Tumor","c1",245.649066162109,897.835845947266,"23625","rep1"
"23626","Tumor","c1",242.482318115234,909.796234130859,"23626","rep1"
"23627","Tumor","c1",252.06354675293,877.662976074219,"23627","rep1"
"23628","Tumor","c1",259.828979492188,884.290008544922,"23628","rep1"
"23629","Tumor","c1",251.412194824219,918.986962890625,"23629","rep1"
"23630","Tumor","c1",257.507769775391,899.305603027344,"23630","rep1"
"23631","Tumor","c1",261.71478729248,910.210443115234,"23631","rep1"
"23632","Tumor","c1",265.002415466309,900.994708251953,"23632","rep1"
"23633","Tumor","c1",268.24638671875,873.992785644531,"23633","rep1"
"23634","Tumor","c1",268.52326965332,892.04013671875,"23634","rep1"
"23635","Tumor","c1",263.63169708252,924.219049072266,"23635","rep1"
"23636","Tumor","c1",271.205511474609,902.817352294922,"23636","rep1"
"23637","Tumor","c1",273.378240966797,920.87041015625,"23637","rep1"
"23638","Macrophages","c4",281.156176757812,881.221209716797,"23638","rep1"
"23639","Tumor","c1",283.040739440918,893.865789794922,"23639","rep1"
"23640","Tumor","c1",282.568295288086,904.337640380859,"23640","rep1"
"23641","Macrophages","c4",285.781423950195,922.156408691406,"23641","rep1"
"23642","Tumor","c1",282.074969482422,911.998016357422,"23642","rep1"
"23643","Tumor","c1",287.230169677734,934.7111328125,"23643","rep1"
"23644","Tumor","c1",273.30636138916,934.329296875,"23644","rep1"
"23645","Tumor","c1",257.183209228516,939.212438964844,"23645","rep1"
"23646","Tumor","c1",245.459782409668,931.100396728516,"23646","rep1"
"23647","Stromal","c3",277.430033874512,956.894866943359,"23647","rep1"
"23648","Macrophages","c4",291.957749938965,954.956323242188,"23648","rep1"
"23649","Tumor","c1",274.699102783203,947.015795898437,"23649","rep1"
"23650","Tumor","c1",291.863095092773,942.677288818359,"23650","rep1"
"23651","Tumor","c1",263.600776672363,948.825262451172,"23651","rep1"
"23652","Endothelial","c8",243.944033813477,947.75,"23652","rep1"
"23654","Tumor","c1",227.295364379883,876.792535400391,"23654","rep1"
"23655","Tumor","c1",213.045516967773,881.091094970703,"23655","rep1"
"23657","Tumor","c1",221.322459411621,886.149072265625,"23657","rep1"
"23658","Tumor","c1",220.873023986816,890.929803466797,"23658","rep1"
"23660","Endothelial","c8",209.457361602783,892.607287597656,"23660","rep1"
"23663","Endothelial","c8",217.497511291504,896.44951171875,"23663","rep1"
"23664","T_Cells","c6",227.421743774414,897.251159667969,"23664","rep1"
"23667","Macrophages","c4",228.415606689453,907.384753417969,"23667","rep1"
"23669","Endothelial","c8",215.894319152832,906.019067382813,"23669","rep1"
"23671","Stromal","c3",208.951039886475,913.172888183594,"23671","rep1"
"23672","Stromal","c3",228.981745910645,917.505169677734,"23672","rep1"
"23676","Endothelial","c8",201.993493652344,923.571380615234,"23676","rep1"
"23677","Endothelial","c8",224.626092529297,926.822485351562,"23677","rep1"
"23684","B_Cells","c7",211.114897918701,935.149829101562,"23684","rep1"
